English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
persuasively,in modo persuasivo,/in mɔdo persʊazivo/,"Thus, if he speaks persuasively, let his action be appropriate to it.","Quindi, se parla in modo persuasivo, che la sua azione sia adeguata ad esso.","/kwindɪ, se parla in mɔdo persʊazivo, ke la sʊa atsione sia adeɡwata ad esso./",C2,Grammar,"C2,Grammar",
pertinent,pertinente,/pertinɛnte/,"The question which rendered us rather uneasy, was a pertinent one.",La domanda che ci metteva a disagio era pertinente.,/la domanda ke tʃɪ metːɛva a dizadʒo ɛra pertinɛnte./,C2,Grammar,"C2,Grammar",
phenomenal,fenomenale,/fenomenale/,Tom is a phenomenal kisser.,Tom è un baciatore fenomenale.,/tɔm e ʊn batʃatore fenomenale./,C2,Grammar,"C2,Grammar",
phenomenally,fenomenalmente,/fenomenalmente/,He explained the phenomenally during the meeting.,Ha spiegato il fenomeno durante la riunione.,/a spjeɡato il fenɔmeno dʊrante la riʊnjone./,C2,Grammar,"C2,Grammar",
placid,placido,/platʃido/,"So they are, ’ said the placid gentleman.","Così sono"", disse il placido signore.","/kozi sono"", disse il platʃido siɲore./",C2,Grammar,"C2,Grammar",
placidly,placidamente,/platʃidamente/,"He was still placidly engaged in this latter survey, when Mrs.","Era ancora placidamente impegnato in quest'ultima indagine, quando Mrs.","/ɛra ankora platʃidamente impeɲato in kwestultima indadʒine, kwando ɛmmeɛrɾeɛsse./",C2,Grammar,"C2,Grammar",
plausible,plausibile,/plaʊzibile/,I still think it is the most plausible one.,Continuo a pensare che sia la più plausibile.,/kontinʊo a pensare ke sia la pjʊ plaʊzibile./,C2,Grammar,"C2,Grammar",
plausibly,plausibilmente,/plaʊzibilmente/,"[7] [ It is never plausibly explained why Penelope cannot do this, and from bk.","[7] [ Non viene mai spiegato in modo plausibile perché Penelope non possa farlo, e da bk.","/[sɛtːe] [ non vjɛne maj spjeɡato in mɔdo plaʊzibile perke penɛlope non pɔssa farlo, e da bikapːa./",C2,Grammar,"C2,Grammar",
pleasurable,piacevole,/pjatʃevole/,Thus bathing was transformed from a medicinal treatment to a pleasurable pursuit.,In questo modo il bagno si trasformò da trattamento medicinale a piacere.,/in kwesto mɔdo il baɲɲo sɪ trasformɔ da tratːamento meditʃinale a pjatʃere./,C2,Grammar,"C2,Grammar",
poll,sondaggio,/sondadʒːo/,"His beard was as white as snow, All flaxen was his poll.","La sua barba era bianca come la neve, il suo pollice era tutto lino.","/la sʊa barba ɛra bjanka kome la nɛve, il sʊo pɔllitʃe ɛra tutːo lino./",C2,Grammar,"C2,Grammar",
portable,portatile,/portatile/,"As far as it goes, it’s property and portable.",Per quanto riguarda la proprietà e la trasportabilità.,/per kwanto riɡwarda la proprieta e la trasportabilita./,C2,Grammar,"C2,Grammar",
posture,postura,/postura/,Such was the posture of affairs when Mr.,Questa era la situazione quando Mr.,/kwesta ɛra la sitʊatsione kwando ɛmmeɛrɾe./,C2,Grammar,"C2,Grammar",
predominantly,prevalentemente,/prevalentemente/,This is a predominantly Latino mosque.,Si tratta di una moschea a maggioranza latina.,/sɪ tratːa dɪ ʊna moskɛa a madʒːorantsa latina./,C2,Grammar,"C2,Grammar",
premium,premio,/prɛmio/,"And when they ARE at a premium, ’ said Mr.","E quando sono in sovrapprezzo"", ha detto il Sig.","/e kwando sono in sovrapːretsːo"", a detːo il siɡ./",C2,Grammar,"C2,Grammar",
presently,attualmente,/atːʊalmente/,I shall be better presently.,Tra poco starò meglio.,/tra pɔko staɾɔ mɛʎo./,C2,Grammar,"C2,Grammar",
primitively,primitivamente,/primitivamente/,He explained the primitively during the meeting.,Durante l'incontro ha spiegato il primato.,/dʊrante linkontro a spjeɡato il primato./,C2,Grammar,"C2,Grammar",
principally,principalmente,/printʃipalmente/,"It was principally intended for the reception of lepers, (Greg.",Era destinato principalmente all'accoglienza dei lebbrosi (Greg.,/ɛra destinato printʃipalmente allakːoʎɛntsa deɪ lebːrɔzɪ (ɡrɛɡ./,C2,Grammar,"C2,Grammar",
privileged,privilegiato,/priviledʒato/,I'm privileged to be talking to Ziri.,Ho il privilegio di parlare con Ziri.,/o il privilɛdʒo dɪ parlare kon dzirɪ./,C2,Grammar,"C2,Grammar",
problematic,problematico,/problematiko/,↩ Readings here are problematic and not cleared up by the commentary.,La lettura è problematica e non viene chiarita dal commento.,/la letːura e problematika e non vjɛne kjarita dal kommento./,C2,Grammar,"C2,Grammar",
professionalism,professionalità,/professjonalita/,The teacher discussed the professionalism in class.,L'insegnante ha discusso la professionalità in classe.,/linseɲante a diskusso la professjonalita in klasse./,C2,Grammar,"C2,Grammar",
profound,profondo,/profondo/,There was a profound silence.,C'è stato un profondo silenzio.,/tʃe stato ʊn profondo silɛntsio./,C2,Grammar,"C2,Grammar",
profoundly,profondamente,/profondamente/,He was profoundly affected by the fact that Tom was there.,Il fatto che Tom fosse lì lo aveva profondamente colpito.,/il fatːo ke tɔm fosse li lo aveva profondamente kolpito./,C2,Grammar,"C2,Grammar",
prohibitive,proibitivo,/proibitivo/,"If the bottom of the valley did not offer suitable rock for a rock tunnel, or if there were other prohibitive reasons, steel siphons were used.","Se il fondo della valle non offriva una roccia adatta per una galleria in roccia, o se vi erano altri motivi proibitivi, si ricorreva a sifoni in acciaio.","/se il fondo della valle non offriva ʊna rɔtʃːa adatːa per ʊna ɡalleria in rɔtʃːa, o se vɪ ɛrano altrɪ motivɪ proibitivɪ, sɪ rikorɾɛva a sifonɪ in atʃːaio./",C2,Grammar,"C2,Grammar",
prohibitively,proibitivo,/proibitivo/,He explained the prohibitively during the meeting.,Durante la riunione ha spiegato la proibizione.,/dʊrante la riʊnjone a spjeɡato la proibitsione./,C2,Grammar,"C2,Grammar",
prolific,prolifico,/prolifiko/,Matoub was a prolific songwriter.,Matoub è stato un prolifico autore di canzoni.,/matoʊb e stato ʊn prolifiko aʊtore dɪ kantsonɪ./,C2,Grammar,"C2,Grammar",
pronounced,pronunciato,/pronʊntʃato/,Public opinion had been pronounced.,L'opinione pubblica si era pronunciata.,/lopinjone pubːlika sɪ ɛra pronʊntʃata./,C2,Grammar,"C2,Grammar",
prophetic,profetico,/profɛtiko/,This is a recursive property of prophetic myth.,Questa è una proprietà ricorsiva del mito profetico.,/kwesta ɛ ʊna proprieta rikorsiva del mito profɛtiko./,C2,Grammar,"C2,Grammar",
prospective,prospettico,/prospɛtːiko/,Then generously give him credit for his prospective one. Don't you see?,Allora dategli generosamente credito per la sua prospettiva. Non vedete?,/allora dateʎɪ dʒenerozamente kredito per la sʊa prospetːiva. non vedete?/,C2,Grammar,"C2,Grammar",
provocative,provocatorio,/provokatɔrio/,Provocative clothing is banned at school.,A scuola è vietato indossare abiti provocanti.,/a skʊɔla e vjetato indossare abitɪ provokantɪ./,C2,Grammar,"C2,Grammar",
provocatively,provocatoriamente,/provokatoriamente/,"No one even suspects our intimacy,"" said the secretary provocatively to her boss.","Nessuno sospetta la nostra intimità"", disse provocatoriamente la segretaria al suo capo.","/nessʊno sospɛtːa la nɔstra intimita"", disse provokatoriamente la seɡretaria al sʊo kapo./",C2,Grammar,"C2,Grammar",
psychiatric,psichiatrico,/psikjatriko/,Sami had a psychiatric appointment.,Sami aveva un appuntamento con lo psichiatra.,/samɪ aveva ʊn apːʊntamento kon lo psikjatra./,C2,Grammar,"C2,Grammar",
quest,ricerca,/ritʃerka/,This is the ignoble quest.,Questa è l'ignobile ricerca.,/kwesta ɛ liɲɔbile ritʃerka./,C2,Grammar,"C2,Grammar",
quirky,stravagante,/stravaɡante/,"The theatrical troupe’s skits were often quirky, but their comedic instincts were unquestionably brilliant.","Le scenette della compagnia teatrale erano spesso stravaganti, ma il loro istinto comico era indubbiamente brillante.","/le ʃenetːe della kompaɲia teatrale ɛrano spesso stravaɡantɪ, ma il lɔro istinto kɔmiko ɛra indʊbːjamente brillante./",C2,Grammar,"C2,Grammar",
ranking,classifica,/klassifika/,As thapati (“chamberlain”) he was the ranking official under Pasenadi.,"Come thapati (""ciambellano"") era il funzionario di grado più elevato sotto Pasenadi.","/kome tapatɪ (""tʃambellano"") ɛra il fʊntsjonario dɪ ɡrado pjʊ elevato sotːo pazenadɪ./",C2,Grammar,"C2,Grammar",
raunchy,sconclusionato,/skonklʊzionato/,He explained the raunchy during the meeting.,Durante l'incontro ha spiegato il rachitismo.,/dʊrante linkontro a spjeɡato il rakitizmo./,C2,Grammar,"C2,Grammar",
readable,leggibile,/ledʒːibile/,"This translation aims to make a clear, readable, and accurate rendering.","Questa traduzione mira a una resa chiara, leggibile e accurata.","/kwesta tradʊtsione mira a ʊna reza kjaɾa, ledʒːibile e akːʊrata./",C2,Grammar,"C2,Grammar",
realism,realismo,/realizmo/,The realism here is incredible.,Il realismo è incredibile.,/il realizmo e inkredibile./,C2,Grammar,"C2,Grammar",
realm,regno,/reɲɲo/,The animal realm is better.,Il regno animale è migliore.,/il reɲɲo animale e miʎore./,C2,Grammar,"C2,Grammar",
reasoning,ragionamento,/radʒonamento/,But this is false reasoning.,Ma questo è un ragionamento falso.,/ma kwesto ɛ ʊn radʒonamento falso./,C2,Grammar,"C2,Grammar",
recessive,recessivo,/retʃessivo/,They wrote the recessive in their notes.,Hanno scritto il recessivo nei loro appunti.,/anno skritːo il retʃessivo nei lɔro apːuntɪ./,C2,Grammar,"C2,Grammar",
recognizable,riconoscibile,/rikonoʃibile/,"It was indeed a human skull, perfectly recognizable.","Si trattava effettivamente di un teschio umano, perfettamente riconoscibile.","/sɪ tratːava effetːivamente dɪ ʊn tɛskio ʊmano, perfetːamente rikonoʃibile./",C2,Grammar,"C2,Grammar",
recognizably,riconoscibilmente,/rikonoʃibilmente/,Among the familiar things that he would encounter would be creatures recognizably human yet in his view grotesque.,"Tra le cose familiari che avrebbe incontrato ci sarebbero state creature riconoscibili come umane, ma a suo parere grottesche.","/tra le kɔze familiarɪ ke avrɛbːe inkontrato tʃɪ sarebːero state kreature rikonoʃibilɪ kome ʊmane, ma a sʊo parere ɡrotːeske./",C2,Grammar,"C2,Grammar",
refreshing,rinfrescante,/rinfreskante/,"What a refreshing spectacle you are, Jo.","Che spettacolo rinfrescante sei, Jo.","/ke spetːakolo rinfreskante sɛi, dʒo./",C2,Grammar,"C2,Grammar",
refreshingly,rinfrescante,/rinfreskante/,The Buddha’s voice was refreshingly free of the apologetics and mysticism I associated with “spiritual” literature.,"La voce del Buddha era rinfrescante e priva dell'apologetica e del misticismo che associavo alla letteratura ""spirituale"".","/la votʃe del budːa ɛra rinfreskante e priva dellapolodʒɛtika e del mistitʃizmo ke assotʃavo alla letːeratura ""spiritʊale""./",C2,Grammar,"C2,Grammar",
regulatory,regolatore,/reɡolatore/,"Regulatory bodies, like the people who comprise them, have a marked life cycle.","Gli organismi di regolamentazione, come le persone che li compongono, hanno un ciclo di vita ben definito.","/ʎɪ orɡanizmɪ dɪ reɡolamentatsione, kome le persone ke lɪ kompoŋɡono, anno ʊn tʃiklo dɪ vita bɛn definito./",C2,Grammar,"C2,Grammar",
reluctantly,a malincuore,/a malinkʊɔre/,"John of Antioch is reluctantly acquitted by Tillemont himself, (Mem.",Giovanni di Antiochia viene assolto a malincuore dallo stesso Tillemont (Mem.,/dʒovannɪ dɪ antjɔkia vjɛne assolto a malinkʊɔre dallo stesso tillemont (mɛm./,C2,Grammar,"C2,Grammar",
remedial,correttivo,/korɾetːivo/,The flesh of quails and partridges is also believed to possess remedial properties.,Si ritiene che anche la carne di quaglie e pernici abbia proprietà curative.,/sɪ ritjɛne ke anke la karne dɪ kwaʎe e pernitʃɪ abːia proprieta kʊrative./,C2,Grammar,"C2,Grammar",
reminiscent,ricordante,/rikordante/,This manner of exchanging verses in spiritual one-upmanship is reminiscent of the Sagāthavagga.,Questo modo di scambiarsi versi in una sfida spirituale ricorda il Sagāthavagga.,/kwesto mɔdo dɪ skambjarsɪ versɪ in ʊna sfida spiritʊale rikɔrda il saɡatavaɡːa./,C2,Grammar,"C2,Grammar",
remorsefully,con rimorso,/kon rimɔrso/,Everyone mentioned the remorsefully at work.,Tutti hanno parlato del rimorso al lavoro.,/tutːɪ anno parlato del rimɔrso al lavɔro./,C2,Grammar,"C2,Grammar",
remorseless,senza rimorsi,/sɛntsa rimɔrsɪ/,"Women are soft, mild, pitiful, and flexible; Thou stern, obdurate, flinty, rough, remorseless.","Le donne sono morbide, miti, pietose e flessibili; voi severi, ostinati, duri, rudi, spietati.","/le dɔnne sono mɔrbide, mitɪ, pjetoze e flessibilɪ; voi sevɛrɪ, ostinatɪ, durɪ, rudɪ, spjetatɪ./",C2,Grammar,"C2,Grammar",
remorselessly,senza pietà,/sɛntsa pjeta/,"Here I am, pursuing you remorselessly,” he said with a benignant smile.","Eccomi qui, a perseguirti senza pietà"", disse con un sorriso benevolo.","/ɛkːomɪ kwi, a perseɡwirtɪ sɛntsa pjeta"", disse kon ʊn sorɾizo benɛvolo./",C2,Grammar,"C2,Grammar",
remotely,a distanza,/a distantsa/,"Is this Miss Prism a female of repellent aspect, remotely connected with education?","Questa Miss Prisma è una donna dall'aspetto ripugnante, lontanamente legata all'istruzione?","/kwesta miss prizma e ʊna dɔnna dallaspɛtːo ripʊɲante, lontanamente leɡata allistrʊtsione?/",C2,Grammar,"C2,Grammar",
removed,rimosso,/rimɔsso/,He was removed by night.,È stato rimosso di notte.,/e stato rimɔsso dɪ nɔtːe./,C2,Grammar,"C2,Grammar",
renowned,rinomato,/rinomato/,"Why, so you are, my thrice-renowned lord.","Ma sì, è proprio così, mio signore di fama triplice.","/ma siː, e prɔprio kozi, mio siɲore dɪ fama triplitʃe./",C2,Grammar,"C2,Grammar",
repellant,repellente,/repellɛnte/,I forgot a repellant at home today.,Oggi ho dimenticato a casa un repellente.,/ɔdʒːɪ o dimentikato a kaza ʊn repellɛnte./,C2,Grammar,"C2,Grammar",
reportedly,secondo quanto riferito,/sekondo kwanto riferito/,"When writing the galactic tales of his Foundation Series, Isaac Asimov reportedly had to deal with an editor that did not want aliens in the stories.","Quando scrisse i racconti galattici della sua Serie della Fondazione, Isaac Asimov avrebbe dovuto affrontare un editore che non voleva alieni nelle storie.","/kwando skrisse i rakːontɪ ɡalatːitʃɪ della sʊa sɛrie della fondatsione, aɪzaːk azimov avrɛbːe dovuto affrontare ʊn editore ke non volɛva aliɛnɪ nelle stɔrie./",C2,Grammar,"C2,Grammar",
reproduction,riproduzione,/riprodʊtsione/,And what is spontaneous reproduction?,E cos'è la riproduzione spontanea?,/e kozɛ la riprodʊtsione spontanea?/,C2,Grammar,"C2,Grammar",
resilient,resistente,/rezistɛnte/,The Gallic soul in its most resilient humour is on view.,L'anima gallica nel suo umorismo più resistente è in mostra.,/lanima ɡallika nel sʊo ʊmorizmo pjʊ rezistɛnte e in mostra./,C2,Grammar,"C2,Grammar",
respective,rispettivo,/rispetːivo/,Their respective positions will be gathered from Fig.,Le loro rispettive posizioni si desumono dalla Fig.,/le lɔro rispetːive pozitsionɪ sɪ dezumono dalla fiɡ./,C2,Grammar,"C2,Grammar",
respectively,rispettivamente,/rispetːivamente/,Their texts and corresponding Vedas are respectively: Adhvaryu = Śatapatha Brāhmaṇa (incl.,I loro testi e i Veda corrispondenti sono rispettivamente: Adhvaryu = Śatapatha Brāhmaṇa (incl.,/i lɔro tɛstɪ e i veda korɾispondɛntɪ sono rispetːivamente: advarjʊ ʊɡwale satapata bi ɛrɾe aːmakron akːa ɛmme a letːeːraunoeːkwatːrosɛtːe a (inkl./,C2,Grammar,"C2,Grammar",
restorative,ricostituente,/rikostitʊɛnte/,"Haply some poison yet doth hang on them, To make me die with a restorative.","Forse qualche veleno è ancora presente su di loro, per farmi morire con un ricostituente.","/forse kwalke veleno e ankora prezɛnte sʊ dɪ lɔro, per farmɪ morire kon ʊn rikostitʊɛnte./",C2,Grammar,"C2,Grammar",
restraint,costrizione,/kostritsione/,"Being restless, they lose restraint.","Essendo irrequieti, perdono il controllo.","/essɛndo irɾekwjɛtɪ, perdono il kontrɔllo./",C2,Grammar,"C2,Grammar",
retention,ritenzione,/ritentsione/,"They have good memory, eloquence, range, retention, and thoughtfulness.","Hanno una buona memoria, eloquenza, ampiezza, capacità di ritenzione e di riflessione.","/anno ʊna bʊɔna memɔria, elokwɛntsa, ampjetsːa, kapatʃita dɪ ritentsione e dɪ riflessjone./",C2,Grammar,"C2,Grammar",
riveting,rivettatura,/rivetːatura/,"You surely couldn't imagine this, but believe me: Tatoeba is a very riveting sport.","Sicuramente non potete immaginarlo, ma credetemi: Il tatoeba è uno sport molto avvincente.","/sikʊramente non potete immadʒinarlo, ma kredetemɪ: il tatoeba e uno spɔrt molto avvintʃɛnte./",C2,Grammar,"C2,Grammar",
robust,robusto,/robusto/,The natives of Europe were brave and robust.,I nativi europei erano coraggiosi e robusti.,/i nativɪ eʊropɛi ɛrano koradʒːɔzɪ e robustɪ./,C2,Grammar,"C2,Grammar",
robustly,robustamente,/robʊstamente/,This robustly is common in everyday life.,Questa robustezza è comune nella vita di tutti i giorni.,/kwesta robʊstɛtsːa e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
rudimentary,rudimentale,/rʊdimentale/,The rudimentary precautions to keep our imprisonment endurable he would not observe.,Non ha osservato le rudimentali precauzioni per rendere piacevole la nostra prigionia.,/non a osservato le rʊdimentalɪ prekaʊtsionɪ per rɛndere pjatʃevole la nɔstra pridʒonia./,C2,Grammar,"C2,Grammar",
