English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
farming,agricoltura,/aɡrikoltura/,"The economy was largely rural, with farming playing a prominent role.","L'economia era in gran parte rurale, con l'agricoltura che svolgeva un ruolo di primo piano.","/lekonomia ɛra in ɡran parte rʊrale, kon laɡrikoltura ke zvoldʒɛva ʊn rʊɔlo dɪ primo pjano./",A2,Food,"A2,Food",
fascinating,affascinante,/affaʃinante/,What a fascinating child it is!,Che bambino affascinante!,/ke bambino affaʃinante!/,A2,Grammar,"A2,Grammar",
fashion,moda,/mɔda/,"Yes, the fashion is the fashion.","Sì, la moda è la moda.","/siː, la mɔda e la mɔda./",A2,Food,"A2,Food",
fast,veloce,/velotʃe/,"It is coming fast, Jo.","Sta arrivando velocemente, Jo.","/sta arɾivando velotʃemente, dʒo./",A2,Food,"A2,Food",
fault,difetto,/difɛtːo/,It is not HIS fault.,Non è colpa sua.,/non e kolpa sua./,A2,Health,"A2,Health",
favor,favore,/favore/,Would you favor me by explaining?,Mi faresti il favore di spiegarmi?,/mɪ farɛstɪ il favore dɪ spjeɡarmɪ?/,A2,Grammar,"A2,Grammar",
fear,paura,/paʊra/,Now my fear is this.,Ora la mia paura è questa.,/ora la mia paʊra e kwesta./,A2,Emotions,"A2,Emotions",
feather,piuma,/pjuma/,A feather will turn the scale.,Una piuma farà girare la bilancia.,/ʊna pjuma faɾa dʒirare la bilantʃa./,A2,Health,"A2,Health",
feature,caratteristica,/kaɾatːeristika/,There is the feature of beauty.,C'è la caratteristica della bellezza.,/tʃe la kaɾatːeristika della belletsːa./,A2,Social,"A2,Social",
fee,tassa,/tassa/,And what would be your fee?,E quale sarebbe il suo compenso?,/e kwale sarɛbːe il sʊo kompɛnso?/,A2,Shopping,"A2,Shopping",
female,femminile,/femminile/,Will you hold your tongue--female?,"Vuoi tenere a freno la lingua, donna?","/vʊɔi tenere a freno la liŋɡwa, dɔnna?/",A2,Social,"A2,Social",
fence,recinzione,/retʃintsione/,He will fence with his own shadow.,Si schermirà con la sua stessa ombra.,/sɪ skermiɾa kon la sʊa stessa ombra./,A2,Social,"A2,Social",
fiction,narrativa,/narɾativa/,"Historically, it is pure fiction.","Dal punto di vista storico, si tratta di pura finzione.","/dal punto dɪ vista stɔriko, sɪ tratːa dɪ pura fintsione./",A2,Social,"A2,Social",
fighter,combattente,/kombatːɛnte/,"I must confess to you, sir, I am no fighter.","Devo confessarle, signore, che non sono un combattente.","/dɛvo konfessarle, siɲore, ke non sono ʊn kombatːɛnte./",A2,Social,"A2,Social",
figure,figura,/fiɡura/,The figure was behind him.,La figura era alle sue spalle.,/la fiɡura ɛra alle sʊe spalle./,A2,Social,"A2,Social",
finally,finalmente,/finalmente/,Where would it finally take me?,Dove mi avrebbe portato alla fine?,/dove mɪ avrɛbːe portato alla fine?/,A2,Grammar,"A2,Grammar",
finger,dito,/dito/,The finger still was there.,Il dito era ancora lì.,/il dito ɛra ankora li./,A2,Time & Quantity,"A2,Time & Quantity",
first,prima,/prima/,"Kate, do you go first.","Kate, vai tu per prima.","/keɪt̪, vaj tʊ per prima./",A2,Social,"A2,Social",
firstly,in primo luogo,/in primo lʊɔɡo/,"Firstly, a mendicant is irritable and acrimonious.","In primo luogo, un mendicante è irritabile e acrimonioso.","/in primo lʊɔɡo, ʊn mendikante e irɾitabile e akrimonjozo./",A2,Grammar,"A2,Grammar",
fisherman,pescatore,/peskatore/,"Well, wife, ’ said the fisherman, ‘are you king?","Ebbene, moglie"", disse il pescatore, ""sei tu il re?","/ebːɛne, moʎe"", disse il peskatore, ""sɛi tʊ il rɛ?/",A2,Social,"A2,Social",
fit,in forma,/in forma/,"Indeed, he is not fit.","In effetti, non è in forma.","/in effɛtːɪ, non e in forma./",A2,Grammar,"A2,Grammar",
fix,fissare,/fissare/,That was my fix exactly.,Questa era esattamente la mia soluzione.,/kwesta ɛra ezatːamente la mia solʊtsione./,A2,Food,"A2,Food",
flea,pulce,/pultʃe/,"If you find a man there, he shall die a flea’s death.","Se troverete un uomo lì, morirà come una pulce.","/se troverete ʊn wɔmo li, moriɾa kome ʊna pultʃe./",A2,Home,"A2,Home",
float,galleggiante,/ɡalledʒːante/,When bailed out it will float lightly.,"Una volta salpato, galleggerà leggermente.","/ʊna vɔlta salpato, ɡalledʒːeɾa ledʒːermente./",A2,Food,"A2,Food",
flood,alluvione,/allʊvjone/,These are the four floods.,Queste sono le quattro alluvioni.,/kweste sono le kwatːro allʊvjonɪ./,A2,Time & Quantity,"A2,Time & Quantity",
flour,farina,/farina/,How do flours differ in granulation?,Come si differenziano le farine nella granulazione?,/kome sɪ differentsjano le farine nella ɡranʊlatsione?/,A2,Food,"A2,Food",
flu,influenza,/inflʊɛntsa/,Sami had a stomach flu.,Sami ha avuto un'influenza intestinale.,/samɪ a avuto ʊninflʊɛntsa intestinale./,A2,Health,"A2,Health",
flying,volare,/volare/,Flying hussars have been galloping into Chertsey.,Gli ussari volanti hanno galoppato a Chertsey.,/ʎɪ ʊssarɪ volantɪ anno ɡalopːato a kɛrtseɪ./,A2,Grammar,"A2,Grammar",
fog,nebbia,/nebːia/,Could see nothing in fog.,Non si vedeva nulla nella nebbia.,/non sɪ vedɛva nulla nella nebːia./,A2,Grammar,"A2,Grammar",
folder,cartella,/kartɛlla/,What is this folder for?,A cosa serve questa cartella?,/a kɔza sɛrve kwesta kartɛlla?/,A2,Social,"A2,Social",
fool,sciocco,/ʃɔkːo/,These are the two fools.,Questi sono i due pazzi.,/kwestɪ sono i due patsːɪ./,A2,Social,"A2,Social",
footballer,calciatore,/kaltʃatore/,They are footballers.,Sono calciatori.,/sono kaltʃatorɪ./,A2,Social,"A2,Social",
forbid,vietare,/vjetare/,Two subjects I forbid—must forbid.,"Due argomenti che vieto, che devo vietare.","/due arɡomentɪ ke vjeto, ke dɛvo vjetare./",A2,Professional,"A2,Professional",
force,forza,/fɔrtsa/,He must force some talk.,Deve costringere a parlare.,/dɛve kostrindʒere a parlare./,A2,Social,"A2,Social",
forest,foresta,/forɛsta/,What is this forest call’d?,Come si chiama questa foresta?,/kome sɪ kjama kwesta forɛsta?/,A2,Professional,"A2,Professional",
forever,per sempre,/per sɛmpre/,Here they are eliminated forever.,Qui sono stati eliminati per sempre.,/kwi sono statɪ eliminatɪ per sɛmpre./,A2,Grammar,"A2,Grammar",
fork,forcella,/fortʃɛlla/,I must find the fatal bifurcation or fork.,Devo trovare la biforcazione o il bivio fatale.,/dɛvo trovare la biforkatsione o il bivio fatale./,A2,Shopping,"A2,Shopping",
formal,formale,/formale/,"Are you so formal, sir?","È così formale, signore?","/e kozi formale, siɲore?/",A2,Grammar,"A2,Grammar",
fortunately,fortunatamente,/fortʊnatamente/,Fortunately I had money with me.,Per fortuna avevo dei soldi con me.,/per fortuna avevo deɪ sɔldɪ kon me./,A2,Grammar,"A2,Grammar",
fortune,fortuna,/fortuna/,Would that make his fortune?,Questo farebbe la sua fortuna?,/kwesto farɛbːe la sʊa fortuna?/,A2,Shopping,"A2,Shopping",
forward,in avanti,/in avantɪ/,Still I wished to go forward.,"Tuttavia, desideravo andare avanti.","/tʊtːavia, dezideravo andare avantɪ./",A2,Social,"A2,Social",
frame,telaio,/telaio/,But the human frame is singularly constituted.,Ma la struttura umana è singolarmente costituita.,/ma la strʊtːura ʊmana e siŋɡolarmente kostitʊita./,A2,Social,"A2,Social",
frank,franco,/franko/,"I will be frank, sir.","Sarò franco, signore.","/saɾɔ franko, siɲore./",A2,Social,"A2,Social",
freedom,libertà,/liberta/,What is freedom from death?,Che cos'è la libertà dalla morte?,/ke kozɛ la liberta dalla mɔrte?/,A2,Health,"A2,Health",
freeze,congelamento,/kondʒelamento/,Water will freeze when it is cold enough.,L'acqua congela quando è sufficientemente fredda.,/lakːwa kondʒɛla kwando e sʊffitʃentemente fredːa./,A2,Health,"A2,Health",
fresh,fresco,/fresko/,The luce is the fresh fish.,La luce è il pesce fresco.,/la lutʃe e il peʃe fresko./,A2,Grammar,"A2,Grammar",
fridge,frigorifero,/friɡorifero/,Tom said that Mary told him he could eat anything in the fridge.,Tom ha detto che Mary gli ha detto che poteva mangiare tutto quello che c'era nel frigorifero.,/tɔm a detːo ke mɛːɾɪ ʎɪ a detːo ke potɛva mandʒare tutːo kwello ke tʃɛra nel friɡorifero./,A2,Shopping,"A2,Shopping",
fried,fritto,/fritːo/,"They had a famous fried-egg feast that night, and another on Friday morning.",Quella sera hanno fatto un famoso banchetto a base di uova fritte e un altro il venerdì mattina.,/kwella sera anno fatːo ʊn famozo banketːo a baze dɪ wɔva fritːe e ʊn altro il venerdi matːina./,A2,Grammar,"A2,Grammar",
friendship,amicizia,/amitʃitsia/,Can delicate friendship stand that?,Un'amicizia così delicata può essere sopportata?,/ʊnamitʃitsia kozi delikata pʊɔ ɛssere sopːortata?/,A2,Health,"A2,Health",
frighten,spaventare,/spaventare/,Did I frighten you into falling?,Ti ho spaventato per farti cadere?,/tɪ o spaventato per fartɪ kadere?/,A2,Emotions,"A2,Emotions",
frightened,spaventato,/spaventato/,Why should I be frightened!,Perché dovrei avere paura!,/perke dovrɛi avere paʊra!/,A2,Grammar,"A2,Grammar",
frightening,spaventoso,/spaventozo/,"That’s how they’re frightening, I say.","È così che fanno paura, dico io.","/e kozi ke fanno paʊra, diko io./",A2,Grammar,"A2,Grammar",
fry,friggere,/fridʒːere/,"Bless me, what a fry of fornication is at door!","Benedetta, che razza di fornicazione c'è alle porte!","/benedetːa, ke ratsːa dɪ fornikatsione tʃe alle pɔrte!/",A2,Social,"A2,Social",
fully,completamente,/kompletamente/,Puṇṇa has become fully quenched.,Il Puṇṇa si è completamente spento.,/il pi u letːeːraunoeːkwatːrosɛtːe letːeːraunoeːkwatːrosɛtːe a sɪ e kompletamente spɛnto./,A2,Grammar,"A2,Grammar",
function,funzione,/fʊntsione/,What is its function in plants?,Qual è la sua funzione nelle piante?,/kwal e la sʊa fʊntsione nelle pjante?/,A2,Social,"A2,Social",
furniture,mobili,/mɔbilɪ/,The furniture was rained on.,I mobili sono stati investiti dalla pioggia.,/i mɔbilɪ sono statɪ investitɪ dalla pjɔdʒːa./,A2,Shopping,"A2,Shopping",
further,ulteriormente,/ʊlteriormente/,Do they charge me further?,Mi fanno pagare di più?,/mɪ fanno paɡare dɪ pju?/,A2,Grammar,"A2,Grammar",
gallery,galleria,/ɡalleria/,We will withdraw into the gallery.,Ci ritiriamo nella galleria.,/tʃɪ ritiriamo nella ɡalleria./,A2,Shopping,"A2,Shopping",
gap,divario,/divario/,"The gaps remain, and there are not unpopular lodgings among the rubbish.","I vuoti rimangono, e tra i rifiuti non ci sono alloggi impopolari.","/i vʊɔtɪ rimaŋɡono, e tra i rifjutɪ non tʃɪ sono allɔdʒːɪ impopolarɪ./",A2,Social,"A2,Social",
garage,garage,/ɡaraʒ/,I do not rent out my garages to them.,Non affitto loro i miei garage.,/non affitːo lɔro i mjɛi ɡaraʒ./,A2,Shopping,"A2,Shopping",
garlic,aglio,/aʎo/,Now she will lose her garlic.,Ora perderà il suo aglio.,/ora perdeɾa il sʊo aʎo./,A2,Food,"A2,Food",
gas,gas,/ɡas/,The gas-lamps were lighted; Mrs.,Le lampade a gas erano accese; Mrs.,/le lampade a ɡas ɛrano atʃːeze; ɛmmeɛrɾeɛsse./,A2,Shopping,"A2,Shopping",
gate,cancello,/kantʃɛllo/,Which gate did you come to?,A quale cancello siete arrivati?,/a kwale kantʃɛllo sjete arɾivatɪ?/,A2,Shopping,"A2,Shopping",
gather,riunirsi,/riʊnirsɪ/,Everyone should gather in one place.,Tutti dovrebbero riunirsi in un unico luogo.,/tutːɪ dovrebːero riʊnirsɪ in ʊn uniko lʊɔɡo./,A2,Shopping,"A2,Shopping",
gender,genere,/dʒɛnere/,How then do we explain the gender difference in the animal?,Come si spiega allora la differenza di genere nell'animale?,/kome sɪ spjeɡa allora la differɛntsa dɪ dʒɛnere nellanimale?/,A2,Social,"A2,Social",
general,generale,/dʒenerale/,"What do you think, general?","Cosa ne pensa, generale?","/kɔza ne pɛnsa, dʒenerale?/",A2,Social,"A2,Social",
generation,generazione,/dʒeneratsione/,He has compassion for later generations.,Ha compassione per le generazioni successive.,/a kompassjone per le dʒeneratsionɪ sʊtʃːessive./,A2,Time & Quantity,"A2,Time & Quantity",
gentle,dolce,/doltʃe/,This is a gentle provost.,Questo è un prevosto gentile.,/kwesto ɛ ʊn prevɔsto dʒentile./,A2,Grammar,"A2,Grammar",
given,dato,/dato/,I shall be given up.,Sarò abbandonato.,/saɾɔ abːandonato./,A2,Food,"A2,Food",
globe,globo,/ɡlɔbo/,What is the great globe itself but a Loose-Fish?,Che cos'è il grande globo se non un pesce sciolto?,/ke kozɛ il ɡrande ɡlɔbo se non ʊn peʃe ʃɔlto?/,A2,Shopping,"A2,Shopping",
glove,guanto,/ɡwanto/,"Sir, know you this glove?","Signore, conosce questo guanto?","/siɲore, konoʃe kwesto ɡwanto?/",A2,Shopping,"A2,Shopping",
god,Dio,/dio/,Are they gods or humans?,Sono dei o umani?,/sono deɪ o ʊmanɪ?/,A2,Social,"A2,Social",
golden,d'oro,/dɔro/,She was a golden-haired doll!,Era una bambola dai capelli d'oro!,/ɛra ʊna bambola daj kapellɪ dɔro!/,A2,Grammar,"A2,Grammar",
golf,golf,/ɡɔlf/,"Mary is playing golf, isn't she?","Mary sta giocando a golf, vero?","/mɛːɾɪ sta dʒokando a ɡɔlf, vero?/",A2,Activities,"A2,Activities",
good-looking,bello,/bɛllo/,The royal giant is so good-looking!,Il gigante reale è così bello!,/il dʒiɡante reale e kozi bɛllo!/,A2,Grammar,"A2,Grammar",
government,governo,/ɡovɛrno/,The government was an absolute monarchy.,Il governo era una monarchia assoluta.,/il ɡovɛrno ɛra ʊna monarkia assoluta./,A2,Grammar,"A2,Grammar",
grace,grazia,/ɡratsia/,Shall I attend your Grace?,Posso assistere alla vostra grazia?,/pɔsso assistere alla vɔstra ɡratsia?/,A2,Social,"A2,Social",
gradually,gradualmente,/ɡradʊalmente/,Gradually they would attain the ending of all fetters.,Gradualmente avrebbero raggiunto la fine di tutte le catene.,/ɡradʊalmente avrebːero radʒːunto la fine dɪ tutːe le katene./,A2,Grammar,"A2,Grammar",
graduate,laureato,/laʊreato/,"Mary is a college graduate, isn't she?","Mary è laureata, vero?","/mɛːɾɪ e laʊreata, vero?/",A2,Social,"A2,Social",
gram,grammo,/ɡrammo/,The brass weights are the gram weights.,I pesi in ottone sono i pesi in grammi.,/i pezɪ in otːone sono i pezɪ in ɡrammɪ./,A2,Social,"A2,Social",
grandchild,nipote,/nipote/,Hence we may justly call it the grandchild of nature and related to God.,Perciò possiamo giustamente definirlo il nipote della natura e imparentato con Dio.,/pertʃɔ possjamo dʒʊstamente definirlo il nipote della natura e imparentato kon dio./,A2,Social,"A2,Social",
granddad,nonno,/nɔnno/,"As my granddad used to say, ""I am your granddad!","Come diceva mio nonno: ""Sono tuo nonno!","/kome ditʃeva mio nɔnno: ""sono tʊo nɔnno!/",A2,Social,"A2,Social",
granddaughter,nipote,/nipote/,I have brought my granddaughter Judy.,Ho portato mia nipote Judy.,/o portato mia nipote dʒudɪ./,A2,Social,"A2,Social",
grandson,nipote,/nipote/,These were the grandsons of St.,Si trattava dei nipoti di San Paolo.,/sɪ tratːava deɪ nipotɪ dɪ san paolo./,A2,Social,"A2,Social",
granny,nonnina,/nonnina/,"Granny, could you tell me one more story?","Nonna, puoi raccontarmi un'altra storia?","/nɔnna, pʊɔi rakːontarmɪ ʊnaltra stɔria?/",A2,Social,"A2,Social",
grateful,grato,/ɡrato/,"Is he grateful, ma’am, —is he grateful?","È grato, signora, è grato?","/e ɡrato, siɲora, e ɡrato?/",A2,Grammar,"A2,Grammar",
greatly,molto,/molto/,The throat was greatly chafed.,La gola era molto irritata.,/la ɡola ɛra molto irɾitata./,A2,Grammar,"A2,Grammar",
greedy,avido,/avido/,A greedy person doesn’t know the good.,Una persona avida non conosce il bene.,/ʊna persona avida non konoʃe il bɛne./,A2,Grammar,"A2,Grammar",
grilled,alla griglia,/alla ɡriʎa/,The grilled shrimp in Benedito's salad is a game-changer.,I gamberi grigliati nell'insalata di Benedito cambiano le carte in tavola.,/i ɡamberɪ ɡriʎatɪ nellinsalata dɪ benedito kambjano le karte in tavola./,A2,Grammar,"A2,Grammar",
grocery,drogheria,/droɡeria/,Want to come with me to the grocery store?,Vuoi venire con me al supermercato?,/vʊɔi venire kon me al sʊpermerkato?/,A2,Shopping,"A2,Shopping",
guard,guardia,/ɡwardia/,Guards and jailers were unnecessary.,Guardie e carcerieri non erano necessari.,/ɡwardje e kartʃeriɛrɪ non ɛrano netʃessarɪ./,A2,Social,"A2,Social",
guide,guida,/ɡwida/,The guide is no fool.,La guida non è uno sprovveduto.,/la ɡwida non e uno sprovveduto./,A2,Social,"A2,Social",
guidebook,guida,/ɡwida/,The teacher discussed the guidebook in class.,L'insegnante ha discusso la guida in classe.,/linseɲante a diskusso la ɡwida in klasse./,A2,Social,"A2,Social",
gun,pistola,/pistɔla/,Then it is an air-gun.,Allora è un cannone ad aria compressa.,/allora e ʊn kannone ad aria komprɛssa./,A2,Social,"A2,Social",
half-price,metà prezzo,/meta prɛtsːo/,This half-price is common in everyday life.,Questo mezzo prezzo è comune nella vita di tutti i giorni.,/kwesto mɛdzːo prɛtsːo e komune nella vita dɪ tutːɪ i dʒornɪ./,A2,Grammar,"A2,Grammar",
ham,prosciutto,/proʃutːo/,Give the general composition of ham.,Indicare la composizione generale del prosciutto.,/indikare la kompozitsione dʒenerale del proʃutːo./,A2,Social,"A2,Social",
handbag,borsetta,/borsetːa/,Have you ever seen Tom with a handbag?,Avete mai visto Tom con una borsa?,/avete maj visto tɔm kon ʊna borsa?/,A2,Shopping,"A2,Shopping",
handicapped,handicap,/andikap/,"The answer was crushing, Fourquevaux was heavily handicapped, for he could not openly espouse the cause of Frenchmen who were heretics.","La risposta fu schiacciante: Fourquevaux era fortemente ostacolato, perché non poteva sposare apertamente la causa dei francesi eretici.","/la risposta fʊ skjatʃːante: foʊrkwevaʊks ɛra fortemente ostakolato, perke non potɛva spozare apertamente la kaʊza deɪ frantʃezɪ erɛtitʃɪ./",A2,Grammar,"A2,Grammar",
handle,maniglia,/maniʎa/,"It’s only a handle, ’ said Mrs.","È solo una maniglia"", ha detto la signora.","/e solo ʊna maniʎa"", a detːo la siɲora./",A2,Shopping,"A2,Shopping",
happily,felicemente,/felitʃemente/,"Happily, I knew the road intimately.","Fortunatamente, conoscevo bene la strada.","/fortʊnatamente, konoʃɛvo bɛne la strada./",A2,Grammar,"A2,Grammar",
