"Time","English","Italian","IPA","Tags"
"22:10","ten ten","le dieci e dieci","[le ˈdjɛtʃi e ˈdjɛtʃi]","Telling_Time"
"22:11","ten eleven","le dieci e undici","[le ˈdjɛtʃi e ˈunditʃi]","Telling_Time"
"22:12","ten twelve","le dieci e dodici","[le ˈdjɛtʃi e ˈdoditʃi]","Telling_Time"
"22:13","ten thirteen","le dieci e tredici","[le ˈdjɛtʃi e treˈditʃi]","Telling_Time"
"22:14","ten fourteen","le dieci e quattordici","[le ˈdjɛtʃi e kwatˈtorditʃi]","Telling_Time"
"22:15","ten fifteen","le dieci e quindici","[le ˈdjɛtʃi e ˈkwinditʃi]","Telling_Time"
"22:16","ten sixteen","le dieci e sedici","[le ˈdjɛtʃi e seˈditʃi]","Telling_Time"
"22:17","ten seventeen","le dieci e diciassette","[le ˈdjɛtʃi e ditʃasˈsɛtte]","Telling_Time"
"22:18","ten eighteen","le dieci e diciotto","[le ˈdjɛtʃi e ditʃˈɔtto]","Telling_Time"
"22:19","ten nineteen","le dieci e diciannove","[le ˈdjɛtʃi e ditʃanˈnɔve]","Telling_Time"
"22:20","ten twenty","le dieci e venti","[le ˈdjɛtʃi e ˈvɛnti]","Telling_Time"
"22:21","ten twenty-one","le dieci e ventuno","[le ˈdjɛtʃi e ventuˈno]","Telling_Time"
"22:22","ten twenty-two","le dieci e ventidue","[le ˈdjɛtʃi e ventiˈdu.e]","Telling_Time"
"22:23","ten twenty-three","le dieci e ventitré","[le ˈdjɛtʃi e ventiˈtrɛ]","Telling_Time"
"22:24","ten twenty-four","le dieci e ventiquattro","[le ˈdjɛtʃi e ventiˈkwattro]","Telling_Time"
"22:25","ten twenty-five","le dieci e venticinque","[le ˈdjɛtʃi e ventitʃiŋˈkwe]","Telling_Time"
"22:26","ten twenty-six","le dieci e ventisei","[le ˈdjɛtʃi e ventiˈsɛi]","Telling_Time"
"22:27","ten twenty-seven","le dieci e ventisette","[le ˈdjɛtʃi e ventiˈsɛtte]","Telling_Time"
"22:28","ten twenty-eight","le dieci e ventotto","[le ˈdjɛtʃi e ventˈɔtto]","Telling_Time"
"22:29","ten twenty-nine","le dieci e ventinove","[le ˈdjɛtʃi e ventiˈnɔve]","Telling_Time"
"22:30","ten thirty","le dieci e trenta","[le ˈdjɛtʃi e ˈtrɛnta]","Telling_Time"
"22:31","ten thirty-one","le dieci e trentuno","[le ˈdjɛtʃi e trentuˈno]","Telling_Time"
"22:32","ten thirty-two","le dieci e trentadue","[le ˈdjɛtʃi e trentaˈdu.e]","Telling_Time"
"22:33","ten thirty-three","le dieci e trentatré","[le ˈdjɛtʃi e trentaˈtrɛ]","Telling_Time"
"22:34","ten thirty-four","le dieci e trentaquattro","[le ˈdjɛtʃi e trentakˈkwattro]","Telling_Time"
"22:35","ten thirty-five","le dieci e trentacinque","[le ˈdjɛtʃi e trentatʃiŋˈkwe]","Telling_Time"
"22:36","ten thirty-six","le dieci e trentasei","[le ˈdjɛtʃi e trantaˈsɛi]","Telling_Time"
"22:37","ten thirty-seven","le dieci e trentasette","[le ˈdjɛtʃi e trantaˈsɛtte]","Telling_Time"
"22:38","ten thirty-eight","le dieci e trentotto","[le ˈdjɛtʃi e trantˈɔtto]","Telling_Time"
"22:39","ten thirty-nine","le dieci e trentanove","[le ˈdjɛtʃi e trantaˈnɔve]","Telling_Time"
"22:40","ten forty","le dieci e quaranta","[le ˈdjɛtʃi e kwaˈranta]","Telling_Time"
"22:41","ten forty-one","le dieci e quarantuno","[le ˈdjɛtʃi e kwarantuˈno]","Telling_Time"
"22:42","ten forty-two","le dieci e quarantadue","[le ˈdjɛtʃi e kwarantaˈdu.e]","Telling_Time"
"22:43","ten forty-three","le dieci e quarantatré","[le ˈdjɛtʃi e kwarantaˈtrɛ]","Telling_Time"
"22:44","ten forty-four","le dieci e quarantaquattro","[le ˈdjɛtʃi e kwarantaˈkwattro]","Telling_Time"
"22:45","ten forty-five","le dieci e quarantacinque","[le ˈdjɛtʃi e kwarantaˈtʃiŋkwe]","Telling_Time"
"22:46","ten forty-six","le dieci e quarantasei","[le ˈdjɛtʃi e kwarantaˈsɛi]","Telling_Time"
"22:47","ten forty-seven","le dieci e quarantasette","[le ˈdjɛtʃi e kwarantaˈsɛtte]","Telling_Time"
"22:48","ten forty-eight","le dieci e quarantotto","[le ˈdjɛtʃi e kwarantˈɔtto]","Telling_Time"
"22:49","ten forty-nine","le dieci e quarantanove","[le ˈdjɛtʃi e kwarantaˈnɔve]","Telling_Time"
"22:50","ten fifty","le dieci e cinquanta","[le ˈdjɛtʃi e tʃiŋˈkwanta]","Telling_Time"
"22:51","ten fifty-one","le dieci e cinquantuno","[le ˈdjɛtʃi e tʃiŋkwantuˈno]","Telling_Time"
"22:52","ten fifty-two","le dieci e cinquantadue","[le ˈdjɛtʃi e tʃiŋkwantaˈdu.e]","Telling_Time"
"22:53","ten fifty-three","le dieci e cinquantatré","[le ˈdjɛtʃi e tʃiŋkwantaˈtrɛ]","Telling_Time"
"22:54","ten fifty-four","le dieci e cinquantaquattro","[le ˈdjɛtʃi e tʃiŋkwantaˈkwattro]","Telling_Time"
"22:55","ten fifty-five","le dieci e cinquantacinque","[le ˈdjɛtʃi e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"22:56","ten fifty-six","le dieci e cinquantasei","[le ˈdjɛtʃi e tʃiŋkwantaˈsɛi]","Telling_Time"
"22:57","ten fifty-seven","le dieci e cinquantasette","[le ˈdjɛtʃi e tʃiŋkwantaˈsɛtte]","Telling_Time"
"22:58","ten fifty-eight","le dieci e cinquantotto","[le ˈdjɛtʃi e tʃiŋkwantˈɔtto]","Telling_Time"
"22:59","ten fifty-nine","le dieci e cinquantanove","[le ˈdjɛtʃi e tʃiŋkwantaˈnɔve]","Telling_Time"
"23:00","eleven o'clock","le undici","[le ˈunditʃi]","Telling_Time"
"23:01","eleven oh one","le undici e uno","[le ˈunditʃi e ˈuno]","Telling_Time"
"23:02","eleven oh two","le undici e due","[le ˈunditʃi e ˈdu.e]","Telling_Time"
"23:03","eleven oh three","le undici e tre","[le ˈunditʃi e ˈtrɛ]","Telling_Time"
"23:04","eleven oh four","le undici e quattro","[le ˈunditʃi e ˈkwattro]","Telling_Time"
"23:05","eleven oh five","le undici e cinque","[le ˈunditʃi e ˈtʃiŋkwe]","Telling_Time"
"23:06","eleven oh six","le undici e sei","[le ˈunditʃi e ˈsɛi]","Telling_Time"
"23:07","eleven oh seven","le undici e sette","[le ˈunditʃi e ˈsɛtte]","Telling_Time"
"23:08","eleven oh eight","le undici e otto","[le ˈunditʃi e ˈɔtto]","Telling_Time"
"23:09","eleven oh nine","le undici e nove","[le ˈunditʃi e ˈnɔve]","Telling_Time"
"23:10","eleven ten","le undici e dieci","[le ˈunditʃi e ˈdjɛtʃi]","Telling_Time"
"23:11","eleven eleven","le undici e undici","[le ˈunditʃi e ˈunditʃi]","Telling_Time"
"23:12","eleven twelve","le undici e dodici","[le ˈunditʃi e ˈdoditʃi]","Telling_Time"
"23:13","eleven thirteen","le undici e tredici","[le ˈunditʃi e treˈditʃi]","Telling_Time"
"23:14","eleven fourteen","le undici e quattordici","[le ˈunditʃi e kwatˈtorditʃi]","Telling_Time"
"23:15","eleven fifteen","le undici e quindici","[le ˈunditʃi e ˈkwinditʃi]","Telling_Time"
"23:16","eleven sixteen","le undici e sedici","[le ˈunditʃi e seˈditʃi]","Telling_Time"
"23:17","eleven seventeen","le undici e diciassette","[le ˈunditʃi e ditʃasˈsɛtte]","Telling_Time"
"23:18","eleven eighteen","le undici e diciotto","[le ˈunditʃi e ditʃˈɔtto]","Telling_Time"
"23:19","eleven nineteen","le undici e diciannove","[le ˈunditʃi e ditʃanˈnɔve]","Telling_Time"
"23:20","eleven twenty","le undici e venti","[le ˈunditʃi e ˈvɛnti]","Telling_Time"
"23:21","eleven twenty-one","le undici e ventuno","[le ˈunditʃi e ventuˈno]","Telling_Time"
"23:22","eleven twenty-two","le undici e ventidue","[le ˈunditʃi e ventiˈdu.e]","Telling_Time"
"23:23","eleven twenty-three","le undici e ventitré","[le ˈunditʃi e ventiˈtrɛ]","Telling_Time"
"23:24","eleven twenty-four","le undici e ventiquattro","[le ˈunditʃi e ventiˈkwattro]","Telling_Time"
"23:25","eleven twenty-five","le undici e venticinque","[le ˈunditʃi e ventitʃiŋˈkwe]","Telling_Time"
"23:26","eleven twenty-six","le undici e ventisei","[le ˈunditʃi e ventiˈsɛi]","Telling_Time"
"23:27","eleven twenty-seven","le undici e ventisette","[le ˈunditʃi e ventiˈsɛtte]","Telling_Time"
"23:28","eleven twenty-eight","le undici e ventotto","[le ˈunditʃi e ventˈɔtto]","Telling_Time"
"23:29","eleven twenty-nine","le undici e ventinove","[le ˈunditʃi e ventiˈnɔve]","Telling_Time"
"23:30","eleven thirty","le undici e trenta","[le ˈunditʃi e ˈtrɛnta]","Telling_Time"
"23:31","eleven thirty-one","le undici e trentuno","[le ˈunditʃi e trentuˈno]","Telling_Time"
"23:32","eleven thirty-two","le undici e trentadue","[le ˈunditʃi e trentaˈdu.e]","Telling_Time"
"23:33","eleven thirty-three","le undici e trentatré","[le ˈunditʃi e trentaˈtrɛ]","Telling_Time"
"23:34","eleven thirty-four","le undici e trentaquattro","[le ˈunditʃi e trentakˈkwattro]","Telling_Time"
"23:35","eleven thirty-five","le undici e trentacinque","[le ˈunditʃi e trentatʃiŋˈkwe]","Telling_Time"
"23:36","eleven thirty-six","le undici e trentasei","[le ˈunditʃi e trantaˈsɛi]","Telling_Time"
"23:37","eleven thirty-seven","le undici e trentasette","[le ˈunditʃi e trantaˈsɛtte]","Telling_Time"
"23:38","eleven thirty-eight","le undici e trentotto","[le ˈunditʃi e trantˈɔtto]","Telling_Time"
"23:39","eleven thirty-nine","le undici e trentanove","[le ˈunditʃi e trantaˈnɔve]","Telling_Time"
"23:40","eleven forty","le undici e quaranta","[le ˈunditʃi e kwaˈranta]","Telling_Time"
"23:41","eleven forty-one","le undici e quarantuno","[le ˈunditʃi e kwarantuˈno]","Telling_Time"
"23:42","eleven forty-two","le undici e quarantadue","[le ˈunditʃi e kwarantaˈdu.e]","Telling_Time"
"23:43","eleven forty-three","le undici e quarantatré","[le ˈunditʃi e kwarantaˈtrɛ]","Telling_Time"
"23:44","eleven forty-four","le undici e quarantaquattro","[le ˈunditʃi e kwarantaˈkwattro]","Telling_Time"
"23:45","eleven forty-five","le undici e quarantacinque","[le ˈunditʃi e kwarantaˈtʃiŋkwe]","Telling_Time"
"23:46","eleven forty-six","le undici e quarantasei","[le ˈunditʃi e kwarantaˈsɛi]","Telling_Time"
"23:47","eleven forty-seven","le undici e quarantasette","[le ˈunditʃi e kwarantaˈsɛtte]","Telling_Time"
"23:48","eleven forty-eight","le undici e quarantotto","[le ˈunditʃi e kwarantˈɔtto]","Telling_Time"
"23:49","eleven forty-nine","le undici e quarantanove","[le ˈunditʃi e kwarantaˈnɔve]","Telling_Time"
"23:50","eleven fifty","le undici e cinquanta","[le ˈunditʃi e tʃiŋˈkwanta]","Telling_Time"
"23:51","eleven fifty-one","le undici e cinquantuno","[le ˈunditʃi e tʃiŋkwantuˈno]","Telling_Time"
"23:52","eleven fifty-two","le undici e cinquantadue","[le ˈunditʃi e tʃiŋkwantaˈdu.e]","Telling_Time"
"23:53","eleven fifty-three","le undici e cinquantatré","[le ˈunditʃi e tʃiŋkwantaˈtrɛ]","Telling_Time"
"23:54","eleven fifty-four","le undici e cinquantaquattro","[le ˈunditʃi e tʃiŋkwantaˈkwattro]","Telling_Time"
"23:55","eleven fifty-five","le undici e cinquantacinque","[le ˈunditʃi e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"23:56","eleven fifty-six","le undici e cinquantasei","[le ˈunditʃi e tʃiŋkwantaˈsɛi]","Telling_Time"
"23:57","eleven fifty-seven","le undici e cinquantasette","[le ˈunditʃi e tʃiŋkwantaˈsɛtte]","Telling_Time"
"23:58","eleven fifty-eight","le undici e cinquantotto","[le ˈunditʃi e tʃiŋkwantˈɔtto]","Telling_Time"
"23:59","eleven fifty-nine","le undici e cinquantanove","[le ˈunditʃi e tʃiŋkwantaˈnɔve]","Telling_Time"
